place_id,data_id,name,rating,review_count,price,type,types,address,phone,website,latitude,longitude,labels,search_neighborhoods
ChIJRe13FvLGxokRIgnDmRvovvs,0x89c6c6f21677ed45:0xfbbee81b99c30922,Clarkville,4.3,664.0,$20–30,Pizza restaurant,"Pizza restaurant, Bar, Restaurant","4301 Baltimore Ave, Philadelphia, PA 19104",(215) 387-4992,http://www.clarkvillephilly.com/,39.9496791,-75.2093732,"gluten free restaurants, restaurants",University City Philadelphia PA
ChIJ43PcY1LGxokRqo2baR6epGs,0x89c6c65263dc73e3:0x6ba49e1e699b8daa,Sabrina's Cafe,4.5,2756.0,$10–20,Restaurant,"Restaurant, Breakfast restaurant, Brunch restaurant, Lunch restaurant, Delivery Restaurant, Takeout Restaurant, New American restaurant, Cafe","227 N 34th St, Philadelphia, PA 19104",(215) 222-1022,http://www.sabrinascafe.com/,39.959969099999995,-75.1906236,restaurants,University City Philadelphia PA
ChIJs6wZh7nHxokRNiwefmxuzTA,0x89c6c7b98719acb3:0x30cd6e6c7e1e2c36,University Fair Food Co,3.5,201.0,$10–20,Restaurant,"Restaurant, Food court","3300 Fairmount Ave, Philadelphia, PA 19104",,https://universitycityfairfood.com/,39.9662419,-75.1910217,restaurants,University City Philadelphia PA
ChIJU6Y4HevGxokROlq7G4EsYew,0x89c6c6eb1d38a653:0xec612c811bbb5a3a,Hibiscus Cafe,4.7,751.0,$10–20,Vegan restaurant,"Vegan restaurant, Cafe, Health food restaurant, Juice shop, Vegetarian restaurant","4907 Catharine St, Philadelphia, PA 19143",(215) 307-3749,,39.9484461,-75.22155339999999,"vegan restaurants, vegetarian restaurants","South Philadelphia PA, University City Philadelphia PA"
ChIJZ1ur54PHxokRdOfjcRud2l0,0x89c6c783e7ab5b67:0x5dda9d1b71e3e774,Bowl'd Masala,4.5,46.0,$10–20,Health food restaurant,Health food restaurant,"One Drexel Plaza, Market St, Philadelphia, PA 19104",(484) 362-3044,https://ordering-bowldmasala.com/,39.9553193,-75.1840692,"vegan restaurants, vegetarian restaurants",University City Philadelphia PA
ChIJXzRwBoXHxokRotX47UWFOZc,0x89c6c7850670345f:0x97398545edf8d5a2,"""Vegan•ish""",4.1,454.0,$10–20,Vegan restaurant,"Vegan restaurant, Health food restaurant, Delivery Restaurant, Takeout Restaurant, Seafood restaurant, Vegetarian restaurant","1214 N 52nd St, Philadelphia, PA 19131",(267) 969-5965,http://www.veganishphilly.com/,39.9718574,-75.2262116,"vegan restaurants, vegetarian restaurants",University City Philadelphia PA
ChIJfcrljxbHxokRcuNqUTqiI-0,0x89c6c7168fe5ca7d:0xed23a23a516ae372,Cosmi's Vegan M.T.O.,4.7,11.0,$10–20,Vegan restaurant,"Vegan restaurant, Cheesesteak restaurant, Restaurant","3300 Fairmount Ave, Philadelphia, PA 19104",(215) 642-0059,,39.966166199999996,-75.1910336,vegan restaurants,University City Philadelphia PA
ChIJCYDscZvHxokRlNkFkXE5rpQ,0x89c6c79b71ec8009:0x94ae39719105d994,Buna Cafe Philly,4.7,197.0,$10–20,Ethiopian restaurant,"Ethiopian restaurant, American restaurant, Brunch restaurant, Cafe, Coffee shop, Event venue","5121 Baltimore Ave, Philadelphia, PA 19143",(610) 615-8575,http://bunacafephilly.com/,39.9479676,-75.22624449999999,vegan restaurants,University City Philadelphia PA
ChIJxw2LVOzGxokRYb9mHBQpOQ4,0x89c6c6ec548b0dc7:0xe3929141c66bf61,Mood Cafe,4.7,418.0,$10–20,Pakistani restaurant,"Pakistani restaurant, Cafe, Restaurant","4618 Baltimore Ave, Philadelphia, PA 19143",(215) 222-1037,,39.9486449,-75.2158432,"Indian restaurants, vegan restaurants, vegetarian restaurants",University City Philadelphia PA
ChIJQWnpVI25xokR7inv1KhhAoY,0x89c6b98d54e96941:0x860261a8d4ef29ee,More life,4.7,107.0,,Restaurant,Restaurant,"2035 Church Ln, Philadelphia, PA 19138",(267) 331-8696,,40.046313999999995,-75.15515309999999,vegetarian restaurants,University City Philadelphia PA
ChIJsTSGghrGxokRI2egPU4sCOI,0x89c6c61a828634b1:0xe2082c4e3da06723,The Victor Café,4.8,1924.0,,Italian restaurant,"Italian restaurant, Bar","1303 Dickinson St, Philadelphia, PA 19147",(215) 468-3040,http://victorcafe.com/,39.93163,-75.1663147,"Italian restaurants, restaurants","South Philadelphia PA, University City Philadelphia PA"
ChIJwTAaFjrHxokRa9dkh2vcCWw,0x89c6c73a161a30c1:0x6c09dc6b8764d76b,Corio,4.4,61.0,,Italian restaurant,"Italian restaurant, Bar, Restaurant, Pizza restaurant","3675 Market St, Philadelphia, PA 19104",(267) 969-5359,https://www.coriophilly.com/,39.9565555,-75.1954958,Italian restaurants,University City Philadelphia PA
ChIJ0ZeW3ibHxokRaD4xatvRgf0,0x89c6c726de9697d1:0xfd81d1db6a313e68,Fiorella Pasta,4.7,964.0,,Italian restaurant,Italian restaurant,"817 Christian St, Philadelphia, PA 19147",(215) 305-9222,https://fiorellaphilly.com/,39.9388781,-75.15695029999999,Italian restaurants,"South Philadelphia PA, University City Philadelphia PA"
ChIJsa4JeCDGxokRNQIGOE23MRg,0x89c6c6207809aeb1:0x1831b74d38060235,Saloon Restaurant,4.7,869.0,,Italian restaurant,"Italian restaurant, Steak house","750 S 7th St, Philadelphia, PA 19147",(215) 627-1811,https://www.saloonrestaurant.net/,39.9398657,-75.15456089999999,Italian restaurants,University City Philadelphia PA
ChIJZdFWIaPHxokRuvGXzjJqY6g,0x89c6c7a32156d165:0xa8636a32ce97f1ba,Cucina Maria South Philly,4.5,358.0,,Italian restaurant,"Italian restaurant, Restaurant","768 S 8th St, Philadelphia, PA 19147",(215) 408-0020,,39.9397045,-75.1562596,"Italian restaurants, gluten free restaurants, restaurants","South Philadelphia PA, University City Philadelphia PA"
ChIJpRSVsyHGxokRLeI3WrYnS74,0x89c6c621b39514a5:0xbe4b27b65a37e22d,Ralph's Italian Restaurant,4.4,1892.0,,Italian restaurant,"Italian restaurant, Bar","760 S 9th St, Philadelphia, PA 19147",(215) 627-6011,http://www.ralphsrestaurant.com/,39.9400616,-75.1578533,Italian restaurants,"South Philadelphia PA, University City Philadelphia PA"
ChIJs2Gb5nXHxokR46EyTqUTWFU,0x89c6c775e69b61b3:0x555813a54e32a1e3,Holy Guacamoly (University City),4.9,46.0,,Mexican restaurant,"Mexican restaurant, Halal restaurant","3737 Lancaster Ave, Philadelphia, PA 19104",(724) 415-3535,https://holyguacamolyphilly.com/,39.9602739,-75.1965553,Mexican restaurants,University City Philadelphia PA
ChIJ61pCtuTHxokRZ0asT88GMB4,0x89c6c7e4b6425aeb:0x1e3006cf4fac4667,Cholula Mexican Grill,4.9,116.0,$10–20,Mexican restaurant,"Mexican restaurant, Takeout Restaurant, Spanish restaurant, Taco restaurant","134 N 52nd St, Philadelphia, PA 19139",(267) 969-3913,https://cholulamexicangrillincpa.com/,39.962488,-75.22467189999999,Mexican restaurants,University City Philadelphia PA
ChIJIZXZUbLHxokRkF3e5BlSCpM,0x89c6c7b251d99521:0x930a5219e4de5d90,Palmita,4.9,30.0,$10–20,Mexican restaurant,"Mexican restaurant, Box lunch supplier, Californian restaurant, Catering food and drink supplier, Caterer, Gluten-free restaurant, Delivery Restaurant, Takeout Restaurant, Tex-Mex restaurant, Vegetarian restaurant","3300 Fairmount Ave, Philadelphia, PA 19104",(267) 437-7787,https://eatpalmita.com/,39.966166199999996,-75.19103369999999,"Mexican restaurants, gluten free restaurants",University City Philadelphia PA
ChIJc434JI_HxokRPXATk77hLzw,0x89c6c78f24f88d73:0x3c2fe1be9313703d,TACOTACOMEXICANO,4.7,431.0,$10–20,Mexican restaurant,Mexican restaurant,"261 S 44th St, Philadelphia, PA 19104",(215) 921-2140,http://tacotacomexicano.com/,39.95323,-75.2102762,Mexican restaurants,University City Philadelphia PA
ChIJe3UgJfDHxokR2xpaq9MHcrs,0x89c6c7f02520757b:0xbb7207d3ab5a1adb,La Chinesca,4.4,706.0,$20–50,Mexican restaurant,"Mexican restaurant, Bar, Restaurant","1036 Spring Garden St, Philadelphia, PA 19123",(267) 838-9688,https://www.lachinescaphl.com/,39.961413799999995,-75.1560202,Mexican restaurants,University City Philadelphia PA
ChIJm15vHE_GxokRCzai0WwKiCQ,0x89c6c64f1c6f5e9b:0x24880a6cd1a2360b,Cucina Zapata,4.8,293.0,$10–20,Mexican restaurant,Mexican restaurant,"3103 Ludlow St, Philadelphia, PA 19104",,,39.9543421,-75.18567759999999,Mexican restaurants,University City Philadelphia PA
ChIJyQp0FfjGxokRb8SXEFjMVK4,0x89c6c6f815740ac9:0xae54cc581097c46f,New Delhi Indian Restaurant,4.1,1410.0,$20–30,Indian restaurant,"Indian restaurant, Buffet restaurant","4004 Chestnut St, Philadelphia, PA 19104",(215) 386-1941,http://www.newdelhiweb.com/,39.955399199999995,-75.20264159999999,Indian restaurants,"South Philadelphia PA, University City Philadelphia PA"
ChIJhcI7rlHGxokR_NZYi3N-1hQ,0x89c6c651ae3bc285:0x14d67e738b58d6fc,Nafi Food Express,4.8,301.0,$1–10,Indian restaurant,"Indian restaurant, Halal restaurant","3400 Market St, Philadelphia, PA 19104",(267) 334-5830,,39.955912,-75.1927314,Indian restaurants,University City Philadelphia PA
ChIJv6_tFvjGxokR0gHGJu-4YvI,0x89c6c6f816edafbf:0xf262b8ef26c601d2,Ekta Indian Cuisine,3.9,540.0,$20–30,Indian restaurant,"Indian restaurant, Family restaurant, Restaurant, South Asian restaurant","106 S 40th St, Philadelphia, PA 19104",(215) 222-7122,https://www.ektaindiancuisine.com/universitycity,39.9551194,-75.2025082,Indian restaurants,University City Philadelphia PA
ChIJJfscBCTHxokRg7tUF48pyII,0x89c6c724041cfb25:0x82c8298f1754bb83,Halal Heaven LLC,4.9,91.0,$1–10,Indian restaurant,"Indian restaurant, Bangladeshi restaurant, Halal restaurant, Delivery Restaurant, Takeout Restaurant, Mediterranean restaurant, Pakistani restaurant, Restaurant","4257 Woodland Ave, Philadelphia, PA 19104",(215) 667-4579,https://www.order.store/store/halal-heaven/bdimTWY7XCOq_GA30PCeFg,39.946040499999995,-75.2081485,"Indian restaurants, halal restaurants","South Philadelphia PA, University City Philadelphia PA"
ChIJpQY6yNvHxokRc-wZC7DflhI,0x89c6c7dbc83a06a5:0x1296dfb00b19ec73,Namaste Indian Bistro,4.9,30.0,$10–20,Indian restaurant,Indian restaurant,"4626 Lancaster Ave, Philadelphia, PA 19131",,https://namasteindianbistro.com/,39.9711184,-75.2156163,Indian restaurants,University City Philadelphia PA
ChIJ2TKk0qDHxokRXaQhPN6SNxM,0x89c6c7a0d2a432d9:0x133792de3c21a45d,Best China Inn,4.4,64.0,$30–40,Chinese restaurant,Chinese restaurant,"4423 Locust St, Philadelphia, PA 19104",(215) 222-2203,https://www.smorefood.com/order-online/best-china-inn-philadelphia-19104-c1e5hd16?utm_source=gmb&utm_medium=website,39.9541433,-75.2113372,Chinese restaurants,University City Philadelphia PA
ChIJAxve7VPGxokRhjxuxx6I5Ms,0x89c6c653edde1b03:0xcbe4881ec76e3c86,Chengdu Famous Food 成都名吃,4.2,499.0,$20–30,Chinese restaurant,"Chinese restaurant, Sichuan restaurant, Vegetarian restaurant","3635 Lancaster Ave, Philadelphia, PA 19104",,http://www.chengduphilly.com/,39.9591906,-75.1944702,Chinese restaurants,University City Philadelphia PA
ChIJi_rdt5HHxokRgKL5KwSeulc,0x89c6c791b7ddfa8b:0x57ba9e042bf9a280,Sang Kee Noodle House,3.9,353.0,$20–30,Chinese restaurant,"Chinese restaurant, Dim sum restaurant, Restaurant","3549 Chestnut St, Philadelphia, PA 19104",(215) 387-8808,http://sangkeenoodlehouse.com/,39.954757,-75.1940752,Chinese restaurants,University City Philadelphia PA
ChIJWw6dBG_HxokRwNzlIlN3V38,0x89c6c76f049d0e5b:0x7f57775322e5dcc0,Lucky Garden,4.8,23.0,$10–20,Chinese restaurant,Chinese restaurant,"740 S 51st St, Philadelphia, PA 19143",(215) 883-0259,https://www.luckygardenpennsylvania.com/,39.947205,-75.2250593,Chinese restaurants,University City Philadelphia PA
ChIJabJF9i_HxokRXpabTrY5TG0,0x89c6c72ff645b269:0x6d4c39b64e9b965e,"Nan Xiang Express - University City, PA",4.3,126.0,$10–20,Chinese restaurant,"Chinese restaurant, Breakfast restaurant, Dim sum restaurant, Dumpling restaurant, Fast food restaurant, Lunch restaurant, Shanghainese restaurant","3720 Chestnut St 1st Floor, #A, Philadelphia, PA 19104",(215) 970-7897,https://nanxiangexpress.com/,39.9548671,-75.1975649,Chinese restaurants,University City Philadelphia PA
ChIJwXUi-_jGxokRVeBOdhzAPjs,0x89c6c6f8fb2275c1:0x3b3ec01c764ee055,Asian Garden,3.8,91.0,$10–20,Chinese restaurant,Chinese restaurant,"4047 Market St, Philadelphia, PA 19104",(215) 222-8888,,39.957637299999995,-75.2036248,Chinese restaurants,University City Philadelphia PA
ChIJ1Zi3HE_GxokRqJ7sn_o2xKc,0x89c6c64f1cb798d5:0xa7c436fa9fec9ea8,Mai's Oriental Food,4.7,15.0,$1–10,Chinese restaurant,Chinese restaurant,"3101-3141 Ludlow St, Philadelphia, PA 19104",,,39.9544188,-75.18623099999999,Chinese restaurants,University City Philadelphia PA
ChIJcT6VZFfGxokR2p3Y2NGVDzA,0x89c6c65764953e71:0x300f95d1d8d89dda,Kim's Oriental Foods,4.7,43.0,$1–10,Chinese restaurant,Chinese restaurant,"Walnut St, Philadelphia, PA 19104",(717) 238-3405,,39.9539279,-75.1975318,Chinese restaurants,University City Philadelphia PA
ChIJKTUrxKzHxokR5D7XiI0yOUk,0x89c6c7acc42b3529:0x4939328d88d73ee4,Dynasty,3.9,63.0,$1–10,Chinese restaurant,Chinese restaurant,"3511 Haverford Ave, Philadelphia, PA 19104",(215) 382-3639,,39.9639993,-75.1935711,Chinese restaurants,University City Philadelphia PA
ChIJ7ZmSx-rGxokR2VtQa8KWUm4,0x89c6c6eac79299ed:0x6e5296c26b505bd9,Choy Wong Kitchen,4.1,261.0,$10–20,Chinese restaurant,"Chinese restaurant, American restaurant","708 S 50th St #1631, Philadelphia, PA 19143",(215) 476-9645,,39.947565999999995,-75.223045,Chinese restaurants,University City Philadelphia PA
ChIJ9YF0UADHxokRYNZZATUomgY,0x89c6c700507481f5:0x69a28350159d660,Trieu's Chinese Food,4.7,9.0,,Chinese takeaway,Chinese takeaway,"51 N 39th St #515, Philadelphia, PA 19104",,,39.9572022,-75.1993674,Chinese restaurants,University City Philadelphia PA
ChIJ4-xA6AHHxokR18MP0_FVjYI,0x89c6c701e840ece3:0x828d55f1d30fc3d7,Great Taste,4.2,92.0,$10–20,Chinese restaurant,Chinese restaurant,"4101 Lancaster Ave, Philadelphia, PA 19104",(215) 222-8880,,39.9654005,-75.20568999999999,Chinese restaurants,University City Philadelphia PA
ChIJT0E0NMrHxokRUKcdwdBau_k,0x89c6c7ca3434414f:0xf9bb5ad0c11da750,"Chili Szechuan, 川流不息",4.5,130.0,$10–20,Chinese restaurant,"Chinese restaurant, Restaurant, Sichuan restaurant","4626 Baltimore Ave, Philadelphia, PA 19143",(215) 386-9888,https://www.chiliszechuan.com/,39.948523699999996,-75.2162623,Chinese restaurants,University City Philadelphia PA
ChIJqcXNcarHxokRpZ8mFHB_XXE,0x89c6c7aa71cdc5a9:0x715d7f7014269fa5,Hualai Chinese Restaurant,4.3,31.0,$10–20,Restaurant,Restaurant,"Pennsylvania, Philadelphia, Walnut St, 邮政编码: 19139",(215) 472-1908,,39.9566774,-75.2251277,Chinese restaurants,University City Philadelphia PA
ChIJyd3aAk_GxokRzqsaG7BeAQo,0x89c6c64f02daddc9:0xa015eb01b1aabce,Kim's Dragon Asian Food,4.2,27.0,$1–10,Chinese restaurant,Chinese restaurant,"3101-3141 Ludlow St, Philadelphia, PA 19104",,,39.9543769,-75.18589539999999,Chinese restaurants,University City Philadelphia PA
ChIJ-fhwfADHxokRHJN7hslB_CE,0x89c6c7007c70f8f9:0x21fc41c9867b931c,Urban Sushi & Kitchen,4.7,192.0,$10–30,Japanese restaurant,Japanese restaurant,"4508 Walnut St, Philadelphia, PA 19139",(267) 688-5661,https://urbansushiphilly.com/,39.9550413,-75.2121755,Japanese restaurants,University City Philadelphia PA
ChIJT6Taj_HHxokRYlgyd7Fhy4A,0x89c6c7f18fdaa44f:0x80cb61b177325862,Maki-University city,4.7,83.0,$10–20,Sushi restaurant,"Sushi restaurant, Poke bar","3925 Walnut St Ste 136, Philadelphia, PA 19104",(267) 292-2349,https://phillymaki.vook.at/,39.954269,-75.2015359,Japanese restaurants,University City Philadelphia PA
ChIJ_bjPr97HxokR7lPDTSQHOOA,0x89c6c7deafcfb8fd:0xe03807244dc353ee,Kumo Sushi,4.6,55.0,$10–20,Sushi restaurant,Sushi restaurant,"17 S 43rd St, Philadelphia, PA 19104",(215) 382-8100,https://www.kumosushipa.com/s75wn6jl/kumo-sushi-philadelphia-19104/order-online,39.957222099999996,-75.2080655,Japanese restaurants,University City Philadelphia PA
ChIJuckEDEHHxokRoWYrN8dQrb8,0x89c6c7410c04c9b9:0xbfad50c7372b66a1,Tampopo,4.5,126.0,$10–20,Japanese restaurant,"Japanese restaurant, Korean restaurant","269 S 44th St, Philadelphia, PA 19104",(215) 386-3866,https://tampopoat44.com/,39.953043699999995,-75.2103265,Japanese restaurants,University City Philadelphia PA
ChIJD1diuaPHxokRkEESK041Yaw,0x89c6c7a3b962570f:0xac61354e2b124190,Tataki Ramen & Sushi,4.7,401.0,$10–20,Ramen restaurant,"Ramen restaurant, Japanese restaurant, Delivery Restaurant, Takeout Restaurant, Restaurant, Sushi restaurant","3400 Lancaster Ave, Philadelphia, PA 19104",(267) 969-5880,https://order.mealkeyway.com/merchant/584964516c554339506764544b796c72796e4c5274413d3d/main,39.9573684,-75.19157229999999,Japanese restaurants,University City Philadelphia PA
ChIJ5V0g9qnHxokRluUQDzjL2VQ,0x89c6c7a9f6205de5:0x54d9cb380f10e596,Hayashi Sushi,4.6,181.0,,Japanese restaurant,"Japanese restaurant, Sushi restaurant","814 S 47th St, Philadelphia, PA 19143",(215) 729-6989,http://www.hayashisushiphilly.com/,39.9482536,-75.21696109999999,Japanese restaurants,University City Philadelphia PA
ChIJWy3M5yXHxokRm2z6bXsPC_c,0x89c6c725e7cc2d5b:0xf70b0f7b6dfa6c9b,Terakawa Ramen,4.4,652.0,$10–20,Ramen restaurant,"Ramen restaurant, Japanese restaurant, Restaurant","125 S 40th St, Philadelphia, PA 19104",(215) 516-6818,https://terakawaramen.com/,39.9546437,-75.20230219999999,Japanese restaurants,University City Philadelphia PA
ChIJtTN5xsvHxokREkBHpSjajmM,0x89c6c7cbc67933b5:0x638eda28a5474012,Umai Umai,4.5,524.0,$20–50,Japanese restaurant,"Japanese restaurant, Restaurant, Sushi restaurant","533 N 22nd St, Philadelphia, PA 19130",(215) 988-0707,https://www.umai-umai.com/menus/,39.9646861,-75.1741274,Japanese restaurants,University City Philadelphia PA
ChIJUWgMz8zHxokRwCRYUlyedP8,0x89c6c7cccf0c6851:0xff749e5c525824c0,Gyu-Kaku Japanese BBQ,4.4,1894.0,$20–70,Japanese restaurant,"Japanese restaurant, Barbecue restaurant, Tapas restaurant, Yakiniku restaurant","1901 Callowhill St, Philadelphia, PA 19130",(267) 603-9482,http://www.gyu-kaku.com/philadelphia,39.960716399999995,-75.17012629999999,Japanese restaurants,University City Philadelphia PA
ChIJ37F5B2LHxokRWvtoRGUu4Kc,0x89c6c7620779b1df:0xa7e02e654468fb5a,iBowl,4.9,75.0,$10–20,Restaurant,Restaurant,"Pennsylvania, Philadelphia, Lancaster Ave, 邮政编码: 19104",(267) 670-8626,https://www.ibowlpa.com/,39.959265599999995,-75.1945341,Japanese restaurants,University City Philadelphia PA
ChIJMeT1Kk7GxokRlMV6T8f0rew,0x89c6c64e2af5e431:0xecadf4c74f7ac594,Halal Cart,4.7,202.0,$1–10,Halal restaurant,Halal restaurant,"12 S 33rd St, Philadelphia, PA 19104",,,39.9551174,-75.18948209999999,halal restaurants,University City Philadelphia PA
ChIJ3YIz_g7HxokR-0qY3m-Y8mQ,0x89c6c70efe3382dd:0x64f2986fde984afb,Naz's Halal Food - Fairmount | Pick Up & Delivery Only,2.9,176.0,$10–20,Halal restaurant,Halal restaurant,"3300 Fairmount Ave, Philadelphia, PA 19104",(215) 999-1014,https://nazshalal.com/,39.966166199999996,-75.19103369999999,halal restaurants,University City Philadelphia PA
ChIJQX-yw-jHxokR8eN7f-c-oA0,0x89c6c7e8c3b27f41:0xda03ee77f7be3f1,BIG GUY halal food,4.8,25.0,$1–10,Gyro restaurant,Gyro restaurant,"S 43RD ST, Woodland Ave, Philadelphia, PA 19104",(215) 820-3906,,39.9456041,-75.208663,halal restaurants,"South Philadelphia PA, University City Philadelphia PA"
ChIJhbcd1FPGxokRfoFLNXCiLck,0x89c6c653d41db785:0xc92da270354b817e,Rana Halal Cuisine,4.0,127.0,$10–20,Halal restaurant,"Halal restaurant, Takeout Restaurant, Pizza delivery","3513 Lancaster Ave, Philadelphia, PA 19104",(215) 222-7136,https://www.ranahalalcuisinemenu.com/,39.9583156,-75.19283589999999,halal restaurants,University City Philadelphia PA
ChIJURucCvDGxokRvhveYqJYmZA,0x89c6c6f00a9c1b51:0x909958a262de1bbe,Sultan Cafe,4.5,96.0,$1–10,Halal restaurant,Halal restaurant,"4501 Walnut St, Philadelphia, PA 19139",(267) 800-5100,http://www.sultancafe.net/,39.9554049,-75.21144319999999,halal restaurants,University City Philadelphia PA
ChIJL96yh7LHxokRBUo6AA3RkXE,0x89c6c7b287b2de2f:0x7191d10d003a4a05,New York Gyro Halal food,4.8,37.0,$1–10,Halal restaurant,"Halal restaurant, Family restaurant, Gyro restaurant","50th and, Catharine St, Philadelphia, PA 19143",,,39.9482737,-75.2232381,halal restaurants,University City Philadelphia PA
ChIJC41tiXfHxokRJ1ZCi0sFgAc,0x89c6c777896d8d0b:0x780054b8b425627,Halal Food Truck,4.9,39.0,$1–10,Halal restaurant,Halal restaurant,"4100 Walnut St, Philadelphia, PA 19104",(215) 594-6613,,39.9540438,-75.2054294,halal restaurants,University City Philadelphia PA
ChIJdWfQbH_HxokRJuWGiNF_fa4,0x89c6c77f6cd06775:0xae7d7fd18886e526,Puyero Venezuelan Flavor on Campus,4.6,38.0,$10–20,Venezuelan restaurant,Venezuelan restaurant,"3428 Sansom St, Philadelphia, PA 19104",(445) 345-3778,http://puyeroflavor.com/,39.9535536,-75.1931768,gluten free restaurants,University City Philadelphia PA
ChIJ4RBi8nzHxokRLZPaEUFztn8,0x89c6c77cf26210e1:0x7fb6734111da932d,Lotus and Lime,4.7,6.0,,Asian fusion restaurant,"Asian fusion restaurant, Asian restaurant, Catering food and drink supplier, Caterer, Gluten-free restaurant, Delivery Restaurant, Salad shop, Thai restaurant, Vegan restaurant, Vietnamese restaurant","3300 Fairmount Ave, Philadelphia, PA 19104",(267) 262-5368,https://www.lotusandlime.com/,39.966166199999996,-75.19103369999999,gluten free restaurants,University City Philadelphia PA
ChIJr26A65zHxokRQ5CUIzVlxT4,0x89c6c79ceb806eaf:0x3ec5653523949043,Ben's Fast Food,4.8,60.0,$10–20,Health food restaurant,"Health food restaurant, American restaurant, Box lunch supplier, Catering food and drink supplier, Caterer, Fast food restaurant, Gluten-free restaurant, Delivery Restaurant, Takeout Restaurant, Vegan restaurant","3300 Fairmount Ave, Philadelphia, PA 19104",(267) 551-8611,https://bensfastfood.com/locations/philadelphia?utm_source=gmb&utm_medium=organic,39.966166199999996,-75.19103369999999,gluten free restaurants,University City Philadelphia PA
ChIJJ5dQYMHHxokRsmsQM0i6RPg,0x89c6c7c160509727:0xf844ba4833106bb2,Oh Brother Philly,4.7,392.0,$10–20,Cheesesteak restaurant,"Cheesesteak restaurant, American restaurant, Chicken restaurant, Fast food restaurant, Hamburger restaurant, Sandwich shop","3400 Lancaster Ave Unit 8, Philadelphia, PA 19104",(267) 542-6319,https://www.ohbrotherphilly.com/,39.957287099999995,-75.19158809999999,gluten free restaurants,University City Philadelphia PA
ChIJBfL2C5jHxokRAsJBKUyktVA,0x89c6c7980bf6f205:0x50b5a44c2941c202,Umami Express,5.0,2.0,,Asian restaurant,"Asian restaurant, Asian fusion restaurant, Box lunch supplier, Catering food and drink supplier, Caterer, Chinese restaurant, Gluten-free restaurant, Health food restaurant, Delivery Restaurant, Pan-Asian restaurant","3300 Fairmount Ave, Philadelphia, PA 19104",(267) 551-5179,https://umamiexpress.co/,39.966166199999996,-75.19103369999999,gluten free restaurants,University City Philadelphia PA
ChIJFUP8EeLFxokRc8OtFMPJMnw,0x89c6c5e211fc4315:0x7c32c9c314adc373,Scannicchio's,4.7,652.0,$20–70,Italian restaurant,Italian restaurant,"2500 S Broad St, Philadelphia, PA 19145",(215) 468-3900,http://www.scannicchio.online/,39.9193443,-75.1710284,"Italian restaurants, restaurants",South Philadelphia PA
ChIJeciRBeLFxokR27sxVM-hz7U,0x89c6c5e20591c879:0xb5cfa1cf5431bbdb,L'Angolo Ristorante,4.7,765.0,$30–40,Italian restaurant,"Italian restaurant, Restaurant","1415 W Porter St, Philadelphia, PA 19145",(215) 389-4252,,39.9196222,-75.1713639,"Italian restaurants, restaurants",South Philadelphia PA
ChIJ7RDIKZrIxokRlsVAmP_3P8g,0x89c6c89a29c810ed:0xc83ff7ff9840c596,The Twisted Tail,4.6,2265.0,$20–70,Restaurant,"Restaurant, American restaurant, Bar, Bar & grill, Brunch restaurant, Event venue, Live music venue","509 S 2nd St, Philadelphia, PA 19147",(215) 558-2471,https://thetwistedtail.com/,39.9418766,-75.1451988,restaurants,South Philadelphia PA
ChIJtaDAFQ_GxokReejnTfRLY94,0x89c6c60f15c0a0b5:0xde634bf44de7e879,Le Virtù,4.5,566.0,$50–100,Southern Italian restaurant,"Southern Italian restaurant, Restaurant","1927 Passyunk Ave, Philadelphia, PA 19148",(215) 271-5626,http://www.levirtu.com/,39.925988,-75.16783629999999,"Italian restaurants, restaurants",South Philadelphia PA
ChIJVVW8GxrGxokRZJ1JaER4I58,0x89c6c61a1bbc5555:0x9f23784468499d64,Burrata,4.7,492.0,$30–70,Italian restaurant,Italian restaurant,"1247 S 13th St, Philadelphia, PA 19147",(215) 465-2200,http://www.burrataphilly.com/,39.933935,-75.16531479999999,"Italian restaurants, restaurants",South Philadelphia PA
ChIJ4TpSfn_HxokRNJgy0rTJKVQ,0x89c6c77f7e523ae1:0x5429c9b4d2329834,Mish Mish,4.5,259.0,$100+,Restaurant,"Restaurant, Bistro, Wine bar","1046 Tasker St, Philadelphia, PA 19148",(267) 761-9750,https://www.mishmishphilly.com/,39.929647599999996,-75.16300869999999,restaurants,South Philadelphia PA
ChIJMUY9oqbFxokReE-rRhYJqzA,0x89c6c5a6a23d4631:0x30ab091646ab4f78,1731 Restaurant,4.8,149.0,$20–30,Italian restaurant,Italian restaurant,"1731 Packer Ave, Philadelphia, PA 19145",(215) 372-7269,https://1731restaurant.com/,39.912735,-75.17759749999999,restaurants,South Philadelphia PA
ChIJH6xFz57IxokRFvflfE0ibVI,0x89c6c89ecf45ac1f:0x526d224d7ce5f716,Southwark Restaurant,4.7,337.0,$50–90,New American restaurant,"New American restaurant, American restaurant, Bar, Cocktail bar, Restaurant","701 S 4th St, Philadelphia, PA 19147",(267) 930-8538,http://www.southwarkrestaurantphilly.com/,39.940457599999995,-75.1493157,restaurants,South Philadelphia PA
